13154 USA|TN Robo Gladiators
13155 USA|IL T-Bots 
13156 USA|CO Robo11
13157 USA|MI Steel Falcons
13158 USA|NV Atomic Quails 
13160 USA|MS  GMS GAT-HERS
13161 USA|KS Westridge Robotics Club
13162 USA|CA Apollo
13163 USA|OH Wildcat Robotics
13164 USA|ID STEM 94
13165 USA|MA Firestorm Robotics
13166 USA|AR Explorabots
13167 USA|MA Blizzard Bots
13168 USA|MI Engadine Engineers B
13169 USA|NV Robo Colts
13170 USA|OR System Overload(Robo Rink)
13171 USA|CA Brain Builders
13172 USA|OH Matrix
13173 USA|MI Engadine Engineers A
13174 USA|OR The Automatons
13175 USA|TX Falco Ex Machina
13176 USA|MS Spark-O-Matic Robotics
13177 USA|OR Glyph Gladiators
13178 USA|SD Roncalli Robo-Cavs
13179 USA|IL Wilmington Wildcats
13180 USA|CA Robo Sapiens
13181 USA|RI Roboat-icists
13182 USA|WI Lab29
13183 USA|IN Zebrabots Middle
13184 USA|CA Radiating Robots
13185 USA|CA Battle Sheep
13186 USA|IA Killer Ducks
13187 USA|TX Raw Material
13188 USA|OR RHS Robotics #2
13189 USA|OR RHS Robotics #1
13190 USA|CA Roblivion
13191 USA|NJ Friends In Need Childrens Center (FINCC) Team FIRST
13192 USA|MI RoboAbes
13193 USA|IL Cary - Grove High School Robotics Club
13194 USA|TX Advanced Learning Academy
13195 USA|FL BASAbots
13196 USA|SC Beaufort Academy Robotics
13197 USA|IL T.E.S.L.A.S (Tomorrow's Engineers & Scientists Learning About STEM)
13198 USA|GA Lilburn Mustangs
13199 USA|MI St. John 
13200 USA|CA MINDCRAFTERS
13201 USA|WI Team Hazmat
13202 USA|CA Helios
13203 USA|FL Seacoast Robotics
13204 USA|IL Rush University FTC Robotics
13205 USA|AK The Bot Bros.
13206 USA|IA Wave Droids
13207 USA|GA Radloff Raiders
13208 USA|IA CCAMS Rudders 2.0
13209 Australia|NSW The Grease Mankeys
13211 USA|WA Rogue One Robotics
13212 USA|NY Alden Knights
13213 USA|TX Psi-fighters
13214 USA|NY Victor FTC Team 3
13215 USA|CA Bracket Sources, Team #13215
13216 USA|CA Deja Vu, Team #13216
13217 USA|CA Avocoders, Team #13217
13218 USA|CA Orca Ninjas, Team #13218
13219 USA|CA X-cavators, Team #13219
13220 USA|CA The Architechs, Team #13220
13221 USA|CA Gophor Robotics, Team #13221
13222 USA|MI Green Mustaches
13223 USA|CA Lime Loops, Team #13223
13224 USA|CA Face The Challenge
13225 USA|OR Rust in Pieces
13226 USA|MN Sage Gauge
13227 USA|TX Mechanicats
13228 USA|CA Cyberscots
13229 USA|CA CougarCoders
13230 USA|CA TogaTech
13231 USA|TX Kennedy FTC Robotics
13232 USA|CA Blood, Sweat & Tears
13233 USA|FL Robo-Panthers Two
13234 USA|NY Longwood CSD Jr High FTC
13235 USA|NY Longwood CSD FTC
13236 USA|OR Sutherlin High School Robotics
13237 Israel|M tapuah paies baqa
13239 USA|PA Hill-Freedman World Academy
13240 USA|PA Swenson Robotics
13241 USA|OH Pericula Pantherae
13242 USA|OR Northwest Academy
13243 USA|MN Confidential Robotics
13244 USA|IA Riverside Bulldogs
13245 USA|GA Arcturus 
13246 USA|IN CyberCards
13247 USA|MN Schrodinger's Bot
13248 USA|AR Jaguars
13249 USA|TX Hot Bots Black
13250 USA|MI LavaBots
13251 USA|CT Canterbury School
13252 USA|CA Granite Ridge 
13253 USA|CA Mad Bots
13254 USA|MN MSA FTC 1
13255 USA|OR CyberPirates
13256 USA|CA Mechanika
13257 USA|OR RoboPirates 
13258 Australia|QLD Suncoast Seniors
13259 USA|IL Achilles  Wheel
13260 USA|CO Robo Rebels Chrome
13261 USA|UT Mountain Ridge Huskies 1
13262 USA|CO Robo Rebels Gold
13263 USA|TX Midland Christian Robotics Club
13264 USA|CO BENGAL-Tech
13265 USA|TX The Bionics
13266 USA|TX Droid Rage
13267 USA|FL Dillard Robotics
13268 USA|DE Razor Steel Robotics 2
13269 USA|TX Nano-Knights
13270 USA|MD McDonogh Robotics
13271 USA|CO COWBOY ROBOTICS
13272 USA|WA BNL
13273 USA|CA MilkenKnightsMS1
13274 USA|CA Longhorn Robotics
13275 USA|AE Brussels HS Brigands
13276 USA|CA MilkenKnightsMS3
13277 USA|CA STEAMpunks Bravo
13278 USA|GA Titans
13279 USA|AE Lakenheath HS Strike Eagles
13280 USA|CO Wizards Robotics 13280
13281 USA|CA MilkenKnightsMS2
13282 USA|AE AFNORTH HS Lions
13283 USA|OR Short Circuits
13284 USA|MI SnowBots Silver
13285 USA|TX Raiderbotz
13286 USA|AE SHAPE HS Spartans
13287 USA|CA Sandstorm
13288 USA|AR The New School Cougars
13289 USA|NC Burns Middle Team 2
13290 USA|NJ The Whirlwinds - Storm Robotics Team
13291 USA|NC Crest Middle Team 2
13292 USA|MN Au Pirates, Team A
13293 USA|NJ PRowlers
13294 USA|GA Robo Geeks
13295 USA|IN Red Alert: Disaster Management
13296 USA|IL Ti-Gears
13297 USA|CA Jubilate Academy
13298 USA|MI AuGres Techbots
13299 USA|MN Armored Goats
13300 USA|MI Radiation Kings
13301 USA|IA Non competitive team 1
13302 USA|NJ Java the Hutt
13303 USA|CA Spartan Tartans
13304 USA|AR Hot Springs Trojans
13305 USA|MI Eaglebots White
13306 USA|MO St. Pius X High School
13307 USA|IA Central Noncompetitive 2
13308 USA|IA Non competitive team 2
13309 USA|AZ ITSA botCatz
13310 USA|IL Midland FTC
13311 Canada|ON Studica Blues
13312 USA|MO BuRobotics
13313 USA|CA Mission ONE
13314 USA|IA Central Noncompetitive 4
13315 USA|SC The Archers 
13316 USA|NJ The MidKnight Owls
13317 USA|AK Kerbal Engineers
13318 USA|TX Cathey Robotics
13319 USA|IA West Non Competitive 4 America's Bot Talent--13319
13320 USA|IA West Non-Competitive team 1--Pickle--13320
13321 USA|IA West Non-Competitive Team 2--Diamond Bots--13321
13322 USA|IA West Team 1
13323 USA|IA West Team 2
13324 USA|IA West Non-Competitive 3--Another 1--13324
13325 USA|OH Smart Cookies
13326 USA|CA M-A Bears: Soda Squad
13327 USA|MO Error_404
13328 USA|CA M-A Bears: Team MIB
13329 USA|TX Cedar Creek EagleBots 2
13330 USA|WA Pulsar
13331 USA|VA TechiePanthers
13332 USA|OH Fantastic 3
13333 USA|MI Shrine Roboknights
13334 USA|NY Spence US Robotics
13335 USA|MI Cardinal Nation
13336 USA|PA Martians
13337 USA|MO OJH /rōˈbädiks/
13338 USA|AE Naples MHS FTC
13339 USA|VA Underground
13340 USA|AE Rota HS FTC
13341 USA|WA TEAM ADRENALINE
13342 USA|TX Bowie Botdawgs
13343 USA|OK Glitch
13344 USA|VA Motorollaz
13345 USA|CA Polaris
13346 USA|VA Salvation Army Boys & Girls Club
13347 USA|PA Project Home Robotics Team
13348 USA|TX Tribe Tech FTC
13349 USA|VA Innovators
13350 USA|WA 42 Sky Whales
13351 USA|NY NYCF - LIC
13352 USA|IA Rosie's Riveters 
13353 USA|VA Circuit Breakers
13354 USA|WA Asterix
13355 USA|NJ Raidiators II
13356 USA|CA Robo Tech Inc.
13357 USA|NY Indian River Central School
13358 USA|NY Gouverneur Central School FTC 2
13359 USA|NY Brasher Falls Central School
13360 USA|NY Franklin Academy
13361 USA|NY Norwood Norfolk Central School
13362 USA|NY Massena Junior High School
13363 USA|NY Alexandria Central School
13364 USA|NY General Brown Central School
13365 USA|IL Gearheads #13365 FTC Team
13366 USA|NY Canton Central School-Cybears
13367 USA|NY NYCF - ET
13368 USA|NY NYCF - TYWLS
13369 USA|OH Dread Pirate Robots
13370 USA|NY OFA Robotics
13371 USA|NY Potsdam Central Central
13372 USA|NY NYCF - MCSM
13373 USA|TX TOXICBOTS
13374 USA|MN Like Clockwork
13375 USA|NY Great Neck North HS Robotics
13376 USA|TX Cyber Wolves
13377 USA|IN Blackout
13378 USA|PA Robocats
13379 Mexico|DIF Silver Fang Robotics
13380 USA|CA Quantum Stinger
13381 USA|MD Invasion Equation
13382 USA|NY Maxwell Valkyries
13383 USA|CA Nazareth Eagles 2.0
13384 USA|MD MS FTC TEAM
13385 USA|GA Sowega STEMbots
13386 Canada|AB Team Jasmine
13387 USA|MO Belton Cyber Pirates
13388 USA|TX Cornerstone Christian Schools
13389 USA|MD Mallard Robotics
13390 USA|TX The Dream Machine
13391 USA|TX The Hexinators
13392 USA|TX Party Penguin Disco Panda
13393 USA|OK DoveBots
13394 USA|TX Optimus Primates
13395 USA|MO Belton Cyber Pirates 
13396 USA|MN Lincoln Eagles
13397 USA|GA A.I.R.Robotics Inc.
13398 USA|TX Cyberdawgs
13399 USA|MO Belton Cyber Pirates
13400 USA|TX BOT\HEADZ
13401 USA|IN System Overload
13402 USA|IN The Scrub Squad
13403 USA|IN Castle Dragon Robotics
13404 USA|AZ Pathway Pumas Robotics
13405 USA|MD GaCo North Middle 2
13406 USA|MA PlasticGears
13407 USA|TX Botqueros
13408 USA|VA LCD-Lucrative Computing Designers
13409 USA|MI Saranac Robotics FTC
13410 USA|TX Lady Botqueros
13411 USA|WA Robo-tbd
13412 USA|MI Wyoming Wheel Raptors
13413 USA|IL Null Pointer Exceptions
13414 USA|IN Crew 272
13415 USA|IA Electric Storm
13416 USA|IA JagRobotics
13417 USA|MI Circuit Rush
13418 USA|UT Mountain Ridge Huskies 3
13419 USA|MI SWATT
13420 USA|CO GVHS
13421 USA|UT Mountain Ridge Huskies 2
13422 USA|MO C*O*D*E*C Cougars
13423 USA|MN MSA FTC 3
13424 USA|WA North Creek High School-Purple
13425 USA|IA Regis Royals 2.0
13426 USA|NE Caffeinated Robots
13427 USA|MI Legg Middle School
13428 USA|IN Squires Robotics
13429 USA|TX Cypress Christian RoboWarriors
13430 USA|VA RVGS ELITE
13431 USA|NM PVHS Elktronics
13432 USA|MS Tupelo Wavebots #2
13433 USA|OH Marburn Academy Panther Bots
13434 USA|IL D.R.E.A.M Team Epsilon
13435 USA|MO Tiger_STEAM Gold
13436 USA|TX Rowebotic Legends
13437 Canada|AB Manning Robotics
13438 USA|OR The RobOTTERS 
13439 USA|OR The Atomic Paperclips
13440 USA|WY Roguebots
13441 USA|VA Slice of Pi
13442 USA|AL Motorized Mayhem
13443 USA|MD Fredrick Douglass HS
13444 USA|MA SCOUTZ
13445 USA|VA Exceed
13446 USA|MA POSITRONS
13447 USA|VA Spammers
13448 USA|MA NU-TRINOS
13449 USA|MA BaileyBots
13450 USA|MI St. Peter's Digital Dragons
13451 USA|GA Oceanus
13455 USA|MI Holmes Huskies
13456 USA|LA Enigmatic Technomancers
13457 USA|TX Vanguard FTC 3
13458 Canada|AB FTC Team
13459 Canada|BC Gear Girls
13460 USA|IA Phantastix Phoenixes
13461 USA|WA Robot Bantam
13462 USA|MI Digital Owls
13463 USA|MD Wilde Cats
13464 Canada|BC Fission
13465 USA|MT Panthers Robotics
13466 USA|TX Gwama Robotics
13467 USA|DE Lyrics and Logic
13468 USA|AK Akula Foxbots
13469 USA|MI SASA Vortices
13470 USA|TX The Metalling Kids
13471 USA|MN Minnetonka FTC
13472 USA|TX Young Women's Leadership Academy
13473 USA|FL Advent Robotics Team Voltage
13474 USA|PA Mars
13475 USA|NY Lionotics_2
13476 USA|NJ WAG-A-Long
13477 USA|MA Nanobotics
13478 USA|WY Happy Jack Jackalopes
13479 Canada|AB Xplorobotics
13480 USA|WA Oly Guacamole
13481 USA|WA Polar Bears
13482 USA|NC Lakeshore Middle
13483 USA|IA Game of Drones
13484 USA|WA Error 13484
13485 USA|WA Unbearable
13486 USA|MN Flyer Robotics
13487 USA|WA RoboMind
13488 USA|IL DePaul College Prep Rams
13489 USA|TX Alcuin Hawks
13490 USA|KS YRT
13491 USA|MT Magic City Mechanics
13492 USA|AR The Order of the Phoenix
13493 USA|OK spitfire
13494 USA|VA Twin Valley High Robotics
13495 USA|VA Hurley High Robotics
13496 USA|IL Lady Mustang Robotics
13497 USA|IA Path Finders
13498 USA|MO Central Bionic Knights
13499 USA|NJ Maelstrom
13500 USA|VA Creators
13501 Canada|AB LES BOUCS
13502 USA|WA Spartabots
13503 USA|MD Robocrew
13504 USA|TN ROBO SNAKS
13505 Canada|BC ROBO
13506 Canada|AB OLS
13507 USA|NH The Light Brigade
13508 USA|NY LISG TECH TEAM
13509 USA|TX LOROTECH
13510 USA|NY MUCC Technicians OP
13511 USA|TX Event Horizon
13512 USA|TX The ROBO-RANGERS
13513 USA|MI Rangears
13514 USA|TX Big Bang
13515 USA|WV The East Hardy High School Nerdz
13516 USA|TX CyberCavs #2
13517 USA|AZ Show Low Robotics
13518 USA|MI DEAW Eagle Force
13519 USA|TX CyberCavs
13520 USA|VA Terabyte
13521 USA|TX MetalHawks-Alpha
13522 USA|TX MetalHawks-Bravo
13523 USA|TX Lady ROBO-RANGERS
13524 USA|TX Patriotics Robotics
13525 USA|AR CircuitBreakers
13526 USA|IL Royal Robots
13527 USA|MI Lakeshore Middle School 2
13528 USA|WA N/A
13529 USA|MN North Minneapolis Robotics
13530 USA|IL Andrewoids
13531 Mexico|NLE Botbusters
13532 USA|IA EagleBots
13533 USA|MI Tech BraveBots
13534 USA|MA Robots in Plaid
13535 USA|PA Brainbots
13536 USA|UT Raspado Robotics
13537 USA|TX RoboChargers FTC Temp3
13538 USA|OK Bishop McGuinness 1
13539 USA|TX RoboChargers FTC Temp4
13540 USA|RI Mt. Pleasant Robotics
13541 USA|ME Hebron Lumberjacks
13542 USA|TX RoboCharger FTC Temp2
13543 USA|CA LMS Flyers
13544 USA|VA Warwick Wyverns
13545 USA|NJ Pre-College Consortium at NJIT
13546 USA|MN Metalmorphosis
13547 USA|MI E=mc2 Eagles
13548 USA|GA Cougars
13549 Canada|BC EMCS Robotics
13550 USA|MI Milan Robotics 13550
13551 USA|TX Road Runner Robotics
13552 USA|TX RoboChargers FTC Temp1
13553 USA|MN Nativity 7th Grade 
13554 USA|MI NC GEARS
13555 USA|GA Jagbots 2
13556 USA|MN Orange Rush FTC
13557 USA|MN Nativity 7th Grade Blue
13558 USA|TX Rams Robotics
13559 USA|WA Risdon Robotics
13560 USA|OR Robro's
13561 USA|OR Super Cougars
13562 USA|TX Autocats
13563 USA|MI Rocking Robots
13564 USA|MO STEAM Robotics
13565 USA|OR Echo's Anonymous
13566 USA|KY BGH FIRST Galvanizers 
13567 USA|WA GetKraken
13568 USA|KY BGH FIRST Voyagers
13569 USA|VA Q
13570 USA|MI Electro Stangs
13572 USA|ID Wolves
13573 USA|OR roboRaptors
13574 USA|NY M8trix
13575 USA|FL HorsePower
13576 USA|MN Robo Llamas
13577 Canada|AB Meme Team
13578 USA|ND Kick Back & Tech
13579 USA|MN Vert Alert
13580 USA|TX Tech Serpents
13581 USA|TX Fang Gang
13582 USA|TX Optimus Primates
13583 USA|NJ RoboChicks
13584 USA|TX X Reckless Robotics 
13585 USA|NY Garage Mechanics
13586 USA|TX Adders
13587 USA|VA Troop of Techie Turtles
13588 USA|TX Rattlerbots
13589 USA|IL Aperture Engineering
13590 USA|TX Viperstrike
13591 USA|IL Voy
13592 USA|NJ Metal Pieces
13593 USA|GA Scorpius Robotics
13594 USA|IL Sherrard HS STEM
13595 USA|TX Tech Knights
13596 USA|TX The Falconeers
13597 USA|NC Valley Academy Innovators
13598 USA|MI Mobots
13599 USA|VA BruinBots
13600 USA|FL Crestview High School
13601 USA|WA WHS Robotics
13602 USA|AK Arctic Gears
13603 USA|MN LSHS #1
13604 USA|AZ Alumi-nati
13605 USA|MN College-Grade Ramen Noodles
13606 USA|MO St. Vincent Indians
13607 USA|MD RoboCavs Bronze
13608 USA|MD RoboCavs Diamond
13609 USA|NC The New Generation
13610 USA|TX Team Liberty 
13611 USA|TX cyber knights
13612 USA|TX RYMS Cyborgs Max
13613 USA|TX Brown Robies
13614 USA|NJ Wally Watt
13615 USA|NJ RoboRams
13616 USA|MO Catalyst Red 
13617 USA|NJ Bectobots
13618 USA|NJ Barringer Arts High School
13619 USA|NJ Technology High School
13620 USA|MA The Winsor Wildbots
13621 USA|VA Wind-Up Warriors
13622 USA|OR Douglas High School Robotics team
13623 USA|MN Iron Tacos
13624 USA|FL System Overload
13625 USA|WI Powder Puff Robotics
13626 Australia|QLD Hasting Deering QASMT 1
13627 USA|MI DigiMinds 2.0
13628 USA|LA Green Machine
13629 USA|TX Lady Hogbotics
13630 USA|WI Cyber-Lions
13631 USA|SC Timberland War Wolves
13632 USA|NV Grizzlies
13634 USA|NY WEALTHY-MINDED
13635 USA|NY Genesis
13636 USA|NY Brooklyn STEAM Center 5
13637 USA|NY Brooklyn STEAM Center 4
13638 USA|MN Au Pirates, Team U
13639 USA|TX Leal Apaches
13640 USA|AZ Knight Tech Robotics 2
13641 USA|CA YULA Boys - JV
13642 USA|OK Bishop McGuinness 2
13643 USA|MI Rebel Wreckers
13644 USA|TX Hallsville High School Robotics
13645 USA|NY Stingbotics #2
13646 USA|CA CHS Robotics
13647 USA|MI Milan Robotics 13647
13648 USA|WA Jankbot
13649 USA|NJ RoboBlazers
13650 USA|OR Robogiants
13651 USA|MN iCubed (name might change)
13652 USA|NY Brooklyn STEAM Center 6
13653 Mexico|NLE Huaztech
13654 USA|TX spinning fidgets 
13655 USA|MN Taste the Rainbow
13656 USA|SC Girl Scout Troop 5100
13657 USA|TX Wonder Women
13658 USA|TX shockbots
13659 USA|TX hogbot
13660 USA|TX Southwest Robotic Ladys
13661 USA|SC Uniroboticorns
13662 USA|TX Cujo Cougars
13663 USA|NJ Quantum Smashers
13664 USA|IN Nuclear Fusion
13665 USA|MD The Clockwork Giants
13666 USA|MI Tractor Technicians in Training (Green)
13667 USA|MI Tractor Technicians in Training (Yellow)
13668 USA|IL Thorbot
13669 USA|PA RAIDERBOTS - COATESVILLE INTERMEDIATE HIGH SCHOOL
13670 USA|TX Barons Builders
13671 USA|TX Wetfield High School
13672 USA|KS Echo Clan
13673 USA|TX Dekaney High School
13674 USA|UT Canyon View Venomous Cougars
13675 USA|FL Wilkinson Junior High
13676 USA|MD Loiederman Middle School Robotics Team
13677 USA|NY Inwood TrailBlazers
13678 USA|TX KIPP QUASARS
13679 USA|TX (Lo)pez (Ro)bots Red
13680 USA|MD Stone Lake Rocks!
13681 USA|SC SRM Eagles
13682 USA|KS JH MdCV
13683 USA|TX (Lo)pez (Ro)bots Blue
13684 USA|MI Infinity Tech
13685 USA|TX Lucky 7
13686 USA|AP Daegu High School
13687 USA|TX Supreme 8
13688 USA|OR De La Salle North Catholic High School Knights
13689 USA|GA Lions
13690 USA|SC Blacskburg High School
13691 Romania|GJ FORCODE
13697 USA|TX Murphy Ocelots
13698 USA|VA Red Devils
13699 USA|IL RoboGrizzlies
13700 USA|CA Pulp Friction
13701 USA|CA ElectroGears
13702 USA|MI Joe Bots - White
13703 USA|OH Tech Titans
13704 USA|TX White Horse Robotics
13705 USA|CA Hillcrest Robotics
13706 USA|AZ Trouble in Paradise
13707 USA|WA Jason Lee Bobcat Robotics
13708 USA|OH McKinney Bulldogs
13709 USA|OK Coleman Wildcats (2)
13710 Australia|QLD Team Entangled 
13712 USA|OH Robot-X.0.1
13713 USA|MO CBC Robotics
13714 USA|TX Juarez Lincoln High School
13715 USA|TX Honey Badgers
13716 USA|TX lbj dark knights
13717 USA|TX Palmview HS
13718 USA|TX The Robotic Break Dancers 
13719 USA|TX Thelma Salinas STEM ECHS
13720 USA|TX  lbj knights
13721 USA|WI Eau Claire's Best
13722 USA|OR Gear Grinders
13723 USA|VA Andrew Lewis Wolverines
13724 Canada|BC Victoria Robotics 2
13725 USA|TX Robo-Ticks
13726 USA|FL BLC Robotics
13727 USA|OR Juntos Unidos
13728 USA|CA Truckee Talos
13729 Australia|QLD Kedron State High School
13731 USA|FL Interlachen High School Robotics Club
13732 USA|IA J-Hawk Robotics
13733 USA|MI Electric Bacon
13734 USA|MN Boys & Girls Club St. Paul
13735 USA|NC ∏∆S (Pirates) FTC
13736 USA|MT Cybotrons
13737 USA|MO Belton Cyber Pirates
13738 USA|NH  Alvirne Robotics
13739 USA|NV TBD
13740 USA|SC Flying Tigers
13741 Australia|QLD Blessed Are The Geeks
13742 USA|NH P4 Giants
13743 USA|MD GaCo North Middle 3
13744 USA|TX Enginerds
13745 USA|WI Washington High School
13746 USA|PA Mattox
13747 USA|NJ Techtronic Challengers
13748 USA|MI The Fiddle Brickers
13749 USA|OR Rocket Robotics - Atlas
13750 USA|IN TechNados
13751 USA|AE Spangdahlem HS Scourge
13752 USA|NY Harborfields Junior Varsity Tornadoes
13753 USA|MT Lodge Grass Tech Team
13754 USA|MI Lakeview Middle 7/8 Robotics
13755 USA|TX Robocat
13756 USA|OR Robodogs
13757 USA|CA AHS Robotics Club 
13758 USA|PA Mars Auxiliary Power
13759 USA|PA Team Kensington Health Sciences Academy
13760 USA|TX Sycamore Springs FTC Team
13761 USA|FL FLA Pink Panthers
13762 USA|NY MDQ Team I
13763 Rwanda|01 TechMind's Hat
13764 USA|NE Gordon-Rushville Wizards
13765 Canada|AB Commodore 64
13766 USA|MD 4-H Lower Shore FTC Team
13767 USA|MI Code Meisters
13768 USA|FL RoboDragons
13769 USA|PA Knight Bots
13770 USA|MD CESJDS Lions
13771 USA|PA Lil'Boat
13772 USA|PA Techno Knights
13773 USA|PA Blue Bot
13774 USA|MI Trials and Errors
13775 USA|MO Mule Marauders
13776 USA|FL LINKENTEK
13777 USA|MI McU-Bots
13778 USA|NM Griffin Robotics Lions
13779 USA|VA ThunderBots
13780 USA|TX Steer Robotics 
13781 USA|MI Bear Bytes
13782 USA|CT Hamden Hall
13783 USA|TX ThunderChicksToo
13784 USA|OR NT-1
13785 USA|OR Beans
13786 USA|CT Hamden Hall 2
13787 USA|MN The Edgewood Fallen Architects
13788 USA|TX Talkington Tinies
13789 USA|MS Pirate Cats
13790 USA|CA PHAA Cougars
13791 USA|CA Sentinel 2
13792 USA|DC EagleMSSD
13793 Canada|AB Rambotics
13794 USA|TX Tidehaven High School Bionic Beef
13795 USA|TX Tidehaven High School Sentry
13796 USA|TX Tidehaven High School Osiris
13797 USA|WA Freddie
13798 USA|OK Turpinators
13799 USA|NV Team DLM 
13800 USA|SC North Charleston High
13801 USA|NJ STEM Robotic League
13802 USA|TX Immanuel Christian School - Robel1ion
13803 USA|TX Team Freedom
13804 USA|VA Powhatan SPEAR  
13805 USA|TX Roboto Muchachos
13806 USA|OK Project Agnizab
13807 USA|CA RoboHawks
13808 USA|AL The Time Travelers
13809 USA|MI Troy Cyborg
13810 USA|TX CoyoBots
13811 USA|TX High Voltage
13812 USA|TX Team M.E.H. - Mechanical Engineer Hyenas
13813 USA|MD Sandy Spring Friends School Robotics
13814 Netherlands|NB Technotorious
13815 USA|FL Technomasters
13816 USA|OR Robots of the Lost Ark
13817 USA|NE Heartland Lutheran Robotics
13818 USA|MI Alcona Middle School 
13819 USA|TX Tigers
13820 USA|VA Skyline ROBtics
13821 USA|NY MESA Warriors
13822 USA|TX RoboVikings
13823 USA|IL Hilltoppers - Glenbard West Robotics Club
13825 USA|TX FTC Outlaws
13826 USA|TX The Almost Magnificent Seven
13827 USA|TX The Silver Bandits
13828 USA|WI Golda Geared-Up Geeks
13829 USA|IL Solorio Robotics
13830 USA|IA Panthers
13831 USA|CA TBA
13832 USA|CA Tino 2017A
13833 USA|TX Kaffie Dolphins
13834 USA|CA Tino 2017
13835 USA|CO Iron Fist
13836 USA|IL TF South Robotics
13837 USA|MI RoboRaiders
13838 USA|WI Wabeno 
13839 USA|WA North Creek High School-Silver
13840 USA|OR Hawkbots
13841 USA|OR Cyberhawks
13842 Australia|NSW Circuit Breakers
13843 USA|OR Trinity Saints
13844 USA|VA Wild Dream
13845 USA|OH MoeBots
13846 USA|NY RoboMax
13847 USA|NY Harborfields Freshmen Tornadoes
13848 USA|MA Bishop Feehan Robotics Team
13849 USA|MS OMS Chargerbots
13850 USA|TX Wylie East Robotics Three
13851 USA|CA Edge
13852 USA|VA Monrobots
13853 USA|NY Millennium Falcons
13854 USA|OK Oaks Mission Technowarriors
13855 USA|UT Black Ice Robotics
13856 USA|TX KMS Knights
13857 USA|IA Tekkaton
13858 Canada|AB JFHS Falcons
13859 USA|TX Providence Provets
13860 USA|AR Cotter High School
13861 USA|CA Gallantic Bot
13862 USA|FL The Sqwires
13863 USA|NC Darden Darlings
13864 USA|TX MJMS Robotics
13865 USA|NC New Century Team #2
13866 USA|MI Cougar Tech 1
13867 USA|NY Baymen Bionics
13868 USA|NY RKA Robotics
13869 USA|MT Aspire
13870 USA|NC North Moore Middle
13871 USA|CT Robo Mustangs
13872 USA|LA The Ship
13873 USA|PA Oakland Catholic High School
13874 Poland|MZ Stardust Squad
13875 USA|IA B-K Battle Bots
13876 USA|MI Stormtroopers
13877 USA|TX Sparkz
13878 USA|MI Robostingers
13879 USA|CO EGMS Cubs
13880 USA|CT Blue Chip
13881 USA|PA Vaux RoboCats
13882 USA|MI B-BOTS
13883 USA|NC TBD
13884 USA|MS East Rankin Robotics II
13885 USA|MI OJ Robotics
13886 USA|TX Decepticats
13889 USA|CA Jordan CougarBots
13890 USA|CA Angry Blue Cows
13891 USA|CA Serendipity
13892 USA|AP Osan Middle School
13893 USA|TX Titanium Titans
13894 USA|MI Stockbridge Junior High School 
13895 USA|TX PowerBots
13896 USA|TX Nerm
13897 USA|ND Panther Tech
13898 Canada|AB Aberhart Robotics Republic (White)
13899 USA|NH Raymond Rams
13900 USA|SC Iron Horses
13901 USA|MN Owatonna Middle School
13902 Canada|AB Wolfbotz
13903 USA|NC Principia 
13904 Canada|AB Circuit Breakers
13905 USA|CA SMHS Robotics Club
13906 Cyprus|01 Epiteugma Revved Up
13907 USA|OR G.I.R.L.S.
13908 USA|OR The Animals
13909 USA|OR The Red Legion
13910 USA|AZ Voltage
13911 USA|TX HHS Robo  Warriors
13912 USA|TX MHS Cowboy Robotics
13913 USA|TX Terrell Wells Trojans
13914 USA|UT teamncrumpets
13915 USA|TX Eagle Bots
13916 USA|TX Retrobots
13917 USA|MI Hillside Robotics
13918 USA|NY KULC Tweens
13919 USA|TX University High School Trojans
13920 USA|IN OV Toirtap
13921 USA|TX HSI Wildcat
13922 USA|NY Robotics class high school 
13923 USA|NY high school team 2 
13924 USA|MI Bulldogs
13925 USA|CO SSHS
13926 USA|CA RoboRaptors 3
13927 USA|NY Ossining Omegas II
13928 Mexico|PUE TECNOBOTICS
13929 Australia|QLD Merrimac State High School II
13930 Australia|QLD Merrimac State High Schoo I
13931 USA|PA Washington
13932 USA|TX KnightBots
13933 USA|GA Boys and Girls Club of ColumbusMakesIT
13934 USA|TX Roboterriers 2
13935 USA|TX Randolph Rohawktics
13936 USA|OR DHS Jaegers
13937 USA|NC NWGHS Bamboozlers
13938 USA|TX NOSIDE 7
13939 USA|LA Equinox
13940 USA|FL OX Robotics
13941 USA|TX NOSIDE 8
13942 USA|SC Spicy Bots
13943 USA|TX Coyote Tinkering Squad
13944 USA|TX QWERTY Coyotes
13945 USA|NY Marauders  Robotics
13946 USA|NY Fire Senders
13947 USA|NY Al-Noor School Robotics
13948 USA|TX Cathedral Robotics
13949 USA|MI HILLSDALE PREPARATORY 
13950 USA|MA Hi-Tech Hornets
13951 USA|IL Technical Terminators 
13952 USA|CT GForce Lighthouse
13954 USA|TX McAllen Memorial FTC
13955 USA|NY ADK P-TECH GearFox
13956 USA|IL Just Kidding 
13957 USA|CO Titan Technos
13958 Australia|NSW Arden Anglican School
13959 USA|CA Desert Adventist Academy
13960 USA|MI Seneca Jaguars
13961 USA|TX Blue Ghosts
13962 Israel|D ASHKELON
13963 USA|NY Channel View School for Research
13964 USA|VA Wythe Tech Titans
13965 USA|CT Hopkins Robotics B
13966 USA|MD BCMS Robotics
13967 USA|AP Humphreys Middle School
13968 USA|AZ Herberger Howlers
